A879,PU,Trunk/Principal Road
A955,PU,Trunk/Principal Road
A779,PR,Trunk/Principal Road
A418,PR,Trunk/Principal Road
A265,PR,Trunk/Principal Road
A316,TU,Trunk/Principal Road
A590,PU,Trunk/Principal Road
A13,TU,Trunk/Principal Road
A1199,PU,Trunk/Principal Road
A3036,TU,Trunk/Principal Road
A551,PR,Trunk/Principal Road
A602,PR,Trunk/Principal Road
A47,PR,Trunk/Principal Road
A6075,PU,Trunk/Principal Road
A58,TU,Trunk/Principal Road
A49,TR,Trunk/Principal Road
A4023,PR,Trunk/Principal Road
A4971,TR,Trunk/Principal Road
A920,PR,Trunk/Principal Road
A763,PU,Trunk/Principal Road
A272,PR,Trunk/Principal Road
A413,PU,Trunk/Principal Road
A580,TU,Trunk/Principal Road
A596,TU,Trunk/Principal Road
A557,TR,Trunk/Principal Road
A5109,PR,Trunk/Principal Road
A405,PR,Trunk/Principal Road
A6136,PR,Trunk/Principal Road
A5013,PU,Trunk/Principal Road
A912,PR,Trunk/Principal Road
A8004,PR,Trunk/Principal Road
A20,PR,Trunk/Principal Road
A217,PU,Trunk/Principal Road
A20,TR,Trunk/Principal Road
A666,PR,Trunk/Principal Road
A670,PU,Trunk/Principal Road
A536,PU,Trunk/Principal Road
A5203,PU,Trunk/Principal Road
A1308,PU,Trunk/Principal Road
A60,TR,Trunk/Principal Road
A465,PU,Trunk/Principal Road
A5035,PU,Trunk/Principal Road
A5192,PR,Trunk/Principal Road
A4048,PU,Trunk/Principal Road
A801,PR,Trunk/Principal Road
A21,TR,Trunk/Principal Road
A50,PR,Trunk/Principal Road
A54,PR,Trunk/Principal Road
A682,PU,Trunk/Principal Road
A574,PR,Trunk/Principal Road
A5075,PR,Trunk/Principal Road
A197,PU,Trunk/Principal Road
A194(M),TM,Motorways
A127,PR,Trunk/Principal Road
A609,PU,Trunk/Principal Road
A158,PU,Trunk/Principal Road
A1,TU,Trunk/Principal Road
A66(M),TM,Motorways
A55,TR,Trunk/Principal Road
A281,PU,Trunk/Principal Road
A3100,PR,Trunk/Principal Road
A595,TU,Trunk/Principal Road
A1042,PU,Trunk/Principal Road
A47,TR,Trunk/Principal Road
A1101,PR,Trunk/Principal Road
A1189,PU,Trunk/Principal Road
A140,PR,Trunk/Principal Road
M54,TM,Motorways
A71,PR,Trunk/Principal Road
A3032,PR,Trunk/Principal Road
A23,PR,Trunk/Principal Road
A3013,PR,Trunk/Principal Road
A329M,PM,Motorways
A6119,PU,Trunk/Principal Road
A6017,PU,Trunk/Principal Road
A5014,PU,Trunk/Principal Road
A5105,PU,Trunk/Principal Road
A197,PR,Trunk/Principal Road
A1290,PR,Trunk/Principal Road
A1205,PU,Trunk/Principal Road
A5183,PR,Trunk/Principal Road
A1302,PU,Trunk/Principal Road
A1170,PU,Trunk/Principal Road
A609,PR,Trunk/Principal Road
A6120,TU,Trunk/Principal Road
A63,TR,Trunk/Principal Road
A656,PR,Trunk/Principal Road
A449,TR,Trunk/Principal Road
A443,PR,Trunk/Principal Road
A476,PU,Trunk/Principal Road
A844,PR,Trunk/Principal Road
A849,PR,Trunk/Principal Road
A933,PR,Trunk/Principal Road
A95,PR,Trunk/Principal Road
A952,PR,Trunk/Principal Road
A922,PR,Trunk/Principal Road
A2026,PU,Trunk/Principal Road
A2017,PU,Trunk/Principal Road
A56,TR,Trunk/Principal Road
A69,PR,Trunk/Principal Road
A177,PR,Trunk/Principal Road
A1053,TU,Trunk/Principal Road
A2206,PU,Trunk/Principal Road
A5045,PU,Trunk/Principal Road
A1074,PR,Trunk/Principal Road
A636,PR,Trunk/Principal Road
A1041,TU,Trunk/Principal Road
A52,PU,Trunk/Principal Road
A487,TU,Trunk/Principal Road
A494,TR,Trunk/Principal Road
A470,PU,Trunk/Principal Road
A866,PR,Trunk/Principal Road
M2,TM,Motorways
A324,PR,Trunk/Principal Road
A2070,TR,Trunk/Principal Road
A6045,PU,Trunk/Principal Road
A590,PR,Trunk/Principal Road
A200,PU,Trunk/Principal Road
A4145,PU,Trunk/Principal Road
A5111,TU,Trunk/Principal Road
A168,PR,Trunk/Principal Road
A34,PR,Trunk/Principal Road
A483,TR,Trunk/Principal Road
A4137,PR,Trunk/Principal Road
A4061,PR,Trunk/Principal Road
A489,TU,Trunk/Principal Road
A48,TU,Trunk/Principal Road
A4043,PU,Trunk/Principal Road
A6093,PR,Trunk/Principal Road
A899,PU,Trunk/Principal Road
A945,PU,Trunk/Principal Road
A6144,PM,Trunk/Principal Road
A597,PR,Trunk/Principal Road
A1185,PR,Trunk/Principal Road
A143,PR,Trunk/Principal Road
A5132,PR,Trunk/Principal Road
A4053,PU,Trunk/Principal Road
A441,PR,Trunk/Principal Road
A458,TR,Trunk/Principal Road
A4252,PU,Trunk/Principal Road
A467,PR,Trunk/Principal Road
A482,PR,Trunk/Principal Road
A334,PU,Trunk/Principal Road
A28,PU,Trunk/Principal Road
A278,PU,Trunk/Principal Road
A570,TU,Trunk/Principal Road
A1110,PU,Trunk/Principal Road
A5208,PU,Trunk/Principal Road
A1054,PU,Trunk/Principal Road
A138,PU,Trunk/Principal Road
A651,PU,Trunk/Principal Road
A6182,PR,Trunk/Principal Road
A449,TU,Trunk/Principal Road
A5124,PR,Trunk/Principal Road
A48,PR,Trunk/Principal Road
A6106,PU,Trunk/Principal Road
A340,PR,Trunk/Principal Road
A421,PR,Trunk/Principal Road
A560,PU,Trunk/Principal Road
A583,PU,Trunk/Principal Road
A5091,PR,Trunk/Principal Road
A1150,PU,Trunk/Principal Road
A304,PU,Trunk/Principal Road
A1145,PU,Trunk/Principal Road
A1057,PU,Trunk/Principal Road
A4971,PR,Trunk/Principal Road
A98,PR,Trunk/Principal Road
A863,PR,Trunk/Principal Road
A935,PR,Trunk/Principal Road
A818,PR,Trunk/Principal Road
A287,PU,Trunk/Principal Road
A583,PR,Trunk/Principal Road
A686,PR,Trunk/Principal Road
A5147,PR,Trunk/Principal Road
A3113,PU,Trunk/Principal Road
A600,PU,Trunk/Principal Road
A18,PU,Trunk/Principal Road
A56,PR,Trunk/Principal Road
A45,TU,Trunk/Principal Road
A528,PR,Trunk/Principal Road
A723,PU,Trunk/Principal Road
A781,PU,Trunk/Principal Road
A2050,PU,Trunk/Principal Road
A252,PR,Trunk/Principal Road
A3051,PU,Trunk/Principal Road
A677,PR,Trunk/Principal Road
A5062,PU,Trunk/Principal Road
A561,PR,Trunk/Principal Road
A5183,PU,Trunk/Principal Road
A6001,PU,Trunk/Principal Road
A134,PU,Trunk/Principal Road
A1139,PR,Trunk/Principal Road
A1088,PR,Trunk/Principal Road
A1270,PR,Trunk/Principal Road
A34,TR,Trunk/Principal Road
A47,PU,Trunk/Principal Road
A50,TR,Trunk/Principal Road
A4212,PR,Trunk/Principal Road
A4230,PU,Trunk/Principal Road
A550,PU,Trunk/Principal Road
A926,PR,Trunk/Principal Road
A7,TR,Trunk/Principal Road
A756,PU,Trunk/Principal Road
A671,PR,Trunk/Principal Road
A74M,TM,Motorways
A210,PU,Trunk/Principal Road
A5200,TU,Trunk/Principal Road
A1081,PU,Trunk/Principal Road
A112,PR,Trunk/Principal Road
A1067,PR,Trunk/Principal Road
A1094,PR,Trunk/Principal Road
A1077,PU,Trunk/Principal Road
A48,PU,Trunk/Principal Road
A4109,PR,Trunk/Principal Road
A4222,PU,Trunk/Principal Road
A497,TR,Trunk/Principal Road
A816,PR,Trunk/Principal Road
A947,PU,Trunk/Principal Road
A930,PR,Trunk/Principal Road
A800,PU,Trunk/Principal Road
A76,PU,Trunk/Principal Road
A292,PU,Trunk/Principal Road
A331,PR,Trunk/Principal Road
A5185,PU,Trunk/Principal Road
A2209,PU,Trunk/Principal Road
A4088,PU,Trunk/Principal Road
A561,PU,Trunk/Principal Road
A1384,PU,Trunk/Principal Road
A52,TR,Trunk/Principal Road
A5009,PU,Trunk/Principal Road
A550,PR,Trunk/Principal Road
A760,PR,Trunk/Principal Road
A905,PR,Trunk/Principal Road
A22,PU,Trunk/Principal Road
A580,TR,Trunk/Principal Road
A5480,PU,Trunk/Principal Road
M10,TM,Motorways
A611,PU,Trunk/Principal Road
A6131,PU,Trunk/Principal Road
A655,PR,Trunk/Principal Road
A684,PU,Trunk/Principal Road
A6021,PR,Trunk/Principal Road
A4160,PU,Trunk/Principal Road
A40,TU,Trunk/Principal Road
A534,PR,Trunk/Principal Road
A5153,PU,Trunk/Principal Road
A736,PR,Trunk/Principal Road
A3,TU,Trunk/Principal Road
A2044,PR,Trunk/Principal Road
A674,PU,Trunk/Principal Road
A601M,PM,Motorways
A1078,PU,Trunk/Principal Road
A4023,PU,Trunk/Principal Road
A487,PR,Trunk/Principal Road
A699,PR,Trunk/Principal Road
A937,PU,Trunk/Principal Road
A246,PU,Trunk/Principal Road
A334,PR,Trunk/Principal Road
A663,PU,Trunk/Principal Road
A6077,PU,Trunk/Principal Road
A192,PR,Trunk/Principal Road
A110,PU,Trunk/Principal Road
A3219,PU,Trunk/Principal Road
A2204,PU,Trunk/Principal Road
A6006,PR,Trunk/Principal Road
A1173,PR,Trunk/Principal Road
A6101,PR,Trunk/Principal Road
A159,PU,Trunk/Principal Road
A5011,PU,Trunk/Principal Road
A92,TU,Trunk/Principal Road
A968,PR,Trunk/Principal Road
A701,PU,Trunk/Principal Road
A339,TR,Trunk/Principal Road
A4165,PR,Trunk/Principal Road
A597,PU,Trunk/Principal Road
A5092,PR,Trunk/Principal Road
A1171,PU,Trunk/Principal Road
A1,TM,Trunk/Principal Road
A654,PR,Trunk/Principal Road
A4184,PU,Trunk/Principal Road
A45,PR,Trunk/Principal Road
A977,TR,Trunk/Principal Road
A4144,PU,Trunk/Principal Road
A4130,PR,Trunk/Principal Road
A3051,PR,Trunk/Principal Road
A331,PU,Trunk/Principal Road
A5078,PU,Trunk/Principal Road
A115,PU,Trunk/Principal Road
A5057,PU,Trunk/Principal Road
A605,PU,Trunk/Principal Road
A1015,PU,Trunk/Principal Road
A512,PR,Trunk/Principal Road
A606,PU,Trunk/Principal Road
A18,PR,Trunk/Principal Road
A6178,PU,Trunk/Principal Road
A658,PR,Trunk/Principal Road
A161,PU,Trunk/Principal Road
A872,PR,Trunk/Principal Road
A66,PU,Trunk/Principal Road
A3036,PU,Trunk/Principal Road
A1034,PR,Trunk/Principal Road
A4117,PR,Trunk/Principal Road
A473,PR,Trunk/Principal Road
A80,PU,Trunk/Principal Road
A8014,PU,Trunk/Principal Road
A985,TU,Trunk/Principal Road
A966,PR,Trunk/Principal Road
A2037,PR,Trunk/Principal Road
A424,PR,Trunk/Principal Road
A232,PU,Trunk/Principal Road
A557,PR,Trunk/Principal Road
A1045,PU,Trunk/Principal Road
A305,PU,Trunk/Principal Road
A112,PU,Trunk/Principal Road
A2203,PU,Trunk/Principal Road
A5207,TU,Trunk/Principal Road
A1022,PU,Trunk/Principal Road
A1189,PR,Trunk/Principal Road
A17,PR,Trunk/Principal Road
A453,TR,Trunk/Principal Road
A1028,PR,Trunk/Principal Road
A165,PU,Trunk/Principal Road
A454,PR,Trunk/Principal Road
A5119,PU,Trunk/Principal Road
A2029,PU,Trunk/Principal Road
A3054,PR,Trunk/Principal Road
A6193,PU,Trunk/Principal Road
A5047,PU,Trunk/Principal Road
A4012,PR,Trunk/Principal Road
A511,TR,Trunk/Principal Road
A172,PR,Trunk/Principal Road
A57,TR,Trunk/Principal Road
A4168,PU,Trunk/Principal Road
A4030,PU,Trunk/Principal Road
A4060,TR,Trunk/Principal Road
A698,PR,Trunk/Principal Road
A581,PU,Trunk/Principal Road
A11,PU,Trunk/Principal Road
A204,PU,Trunk/Principal Road
A1089,TU,Trunk/Principal Road
A4012,PU,Trunk/Principal Road
A1077,PR,Trunk/Principal Road
A438,PU,Trunk/Principal Road
A460,PR,Trunk/Principal Road
A4102,PU,Trunk/Principal Road
A4138,PU,Trunk/Principal Road
A910,PU,Trunk/Principal Road
A984,PR,Trunk/Principal Road
A737,PR,Trunk/Principal Road
A31,TR,Trunk/Principal Road
A258,PU,Trunk/Principal Road
A234,PU,Trunk/Principal Road
A5055,PU,Trunk/Principal Road
A141,PU,Trunk/Principal Road
A1059,PU,Trunk/Principal Road
A153,PR,Trunk/Principal Road
A510,PR,Trunk/Principal Road
A5127,PU,Trunk/Principal Road
A5192,PU,Trunk/Principal Road
A48,TR,Trunk/Principal Road
A4240,PR,Trunk/Principal Road
A994,PR,Trunk/Principal Road
A888,PR,Trunk/Principal Road
A944,PU,Trunk/Principal Road
A26,TU,Trunk/Principal Road
A577,PU,Trunk/Principal Road
A6046,PU,Trunk/Principal Road
A6085,PU,Trunk/Principal Road
A1068,PU,Trunk/Principal Road
A1069,PR,Trunk/Principal Road
A5135,PR,Trunk/Principal Road
A1076,PU,Trunk/Principal Road
